crop_name,agro_zone,crop_group,temp_lo,temp_hi,ph_lo,ph_hi,seasons_text,ph_is_real,temp_is_real,service_zone,kau_zone_source
Coffee,General (all zones),Beverages and Stimulants,22.0,32.0,6.0,6.5,Field planting: June (rooted/bare-root plants) and September-October (bag plants),True,False,coastal_zone,General (all zones)
Coffee,General (all zones),Beverages and Stimulants,22.0,32.0,6.0,6.5,Field planting: June (rooted/bare-root plants) and September-October (bag plants),True,False,southern_zone,General (all zones)
Coffee,General (all zones),Beverages and Stimulants,22.0,32.0,6.0,6.5,Field planting: June (rooted/bare-root plants) and September-October (bag plants),True,False,central_zone,General (all zones)
Coffee,General (all zones),Beverages and Stimulants,22.0,32.0,6.0,6.5,Field planting: June (rooted/bare-root plants) and September-October (bag plants),True,False,northern_zone,General (all zones)
Coffee,General (all zones),Beverages and Stimulants,22.0,32.0,6.0,6.5,Field planting: June (rooted/bare-root plants) and September-October (bag plants),True,False,high_ranges,General (all zones)
Coffee,High Hills,Beverages and Stimulants,15.0,30.0,6.0,6.5,Nursery seed sowing: December-January (Arabica) | Nursery seed sowing: February-March (Robusta),True,True,high_ranges,High Hills
Coleus,General (all zones),Tubers,22.0,32.0,3.5,6.5,July-October,False,False,coastal_zone,General (all zones)
Coleus,General (all zones),Tubers,22.0,32.0,3.5,6.5,July-October,False,False,southern_zone,General (all zones)
Coleus,General (all zones),Tubers,22.0,32.0,3.5,6.5,July-October,False,False,central_zone,General (all zones)
Coleus,General (all zones),Tubers,22.0,32.0,3.5,6.5,July-October,False,False,northern_zone,General (all zones)
Coleus,General (all zones),Tubers,22.0,32.0,3.5,6.5,July-October,False,False,high_ranges,General (all zones)
Colocasia,General (all zones),Tubers,22.0,32.0,3.5,6.5,May-June to October-November (rainfed) | Throughout the year (irrigated),False,False,coastal_zone,General (all zones)
Colocasia,General (all zones),Tubers,22.0,32.0,3.5,6.5,May-June to October-November (rainfed) | Throughout the year (irrigated),False,False,southern_zone,General (all zones)
Colocasia,General (all zones),Tubers,22.0,32.0,3.5,6.5,May-June to October-November (rainfed) | Throughout the year (irrigated),False,False,central_zone,General (all zones)
Colocasia,General (all zones),Tubers,22.0,32.0,3.5,6.5,May-June to October-November (rainfed) | Throughout the year (irrigated),False,False,northern_zone,General (all zones)
Colocasia,General (all zones),Tubers,22.0,32.0,3.5,6.5,May-June to October-November (rainfed) | Throughout the year (irrigated),False,False,high_ranges,General (all zones)
Congosignal grass,General (all zones),Fodder Crops,22.0,32.0,5.0,6.5,May-June and September-October (with onset of rains),False,False,coastal_zone,General (all zones)
Congosignal grass,General (all zones),Fodder Crops,22.0,32.0,5.0,6.5,May-June and September-October (with onset of rains),False,False,southern_zone,General (all zones)
Congosignal grass,General (all zones),Fodder Crops,22.0,32.0,5.0,6.5,May-June and September-October (with onset of rains),False,False,central_zone,General (all zones)
Congosignal grass,General (all zones),Fodder Crops,22.0,32.0,5.0,6.5,May-June and September-October (with onset of rains),False,False,northern_zone,General (all zones)
Congosignal grass,General (all zones),Fodder Crops,22.0,32.0,5.0,6.5,May-June and September-October (with onset of rains),False,False,high_ranges,General (all zones)
Cotton,General (all zones),Commercial Crops,22.0,32.0,5.0,6.5,Winter crop (August-September) | Summer crop (February-March),False,False,coastal_zone,General (all zones)
Cotton,General (all zones),Commercial Crops,22.0,32.0,5.0,6.5,Winter crop (August-September) | Summer crop (February-March),False,False,southern_zone,General (all zones)
Cotton,General (all zones),Commercial Crops,22.0,32.0,5.0,6.5,Winter crop (August-September) | Summer crop (February-March),False,False,central_zone,General (all zones)
Cotton,General (all zones),Commercial Crops,22.0,32.0,5.0,6.5,Winter crop (August-September) | Summer crop (February-March),False,False,northern_zone,General (all zones)
Cotton,General (all zones),Commercial Crops,22.0,32.0,5.0,6.5,Winter crop (August-September) | Summer crop (February-March),False,False,high_ranges,General (all zones)
Cowpea,General (all zones),Pulses,22.0,32.0,5.0,6.5,"Kharif (rainfed,  with pre-monsoon showers) | Rabi (September-December) | Summer (after paddy harvest)",False,False,coastal_zone,General (all zones)
Cowpea,General (all zones),Pulses,22.0,32.0,5.0,6.5,"Kharif (rainfed,  with pre-monsoon showers) | Rabi (September-December) | Summer (after paddy harvest)",False,False,southern_zone,General (all zones)
Cowpea,General (all zones),Pulses,22.0,32.0,5.0,6.5,"Kharif (rainfed,  with pre-monsoon showers) | Rabi (September-December) | Summer (after paddy harvest)",False,False,central_zone,General (all zones)
Cowpea,General (all zones),Pulses,22.0,32.0,5.0,6.5,"Kharif (rainfed,  with pre-monsoon showers) | Rabi (September-December) | Summer (after paddy harvest)",False,False,northern_zone,General (all zones)
Cowpea,General (all zones),Pulses,22.0,32.0,5.0,6.5,"Kharif (rainfed,  with pre-monsoon showers) | Rabi (September-December) | Summer (after paddy harvest)",False,False,high_ranges,General (all zones)
Crossandra,General (all zones),Ornamental Plants,22.0,32.0,6.0,7.5,,True,False,coastal_zone,General (all zones)
Crossandra,General (all zones),Ornamental Plants,22.0,32.0,6.0,7.5,,True,False,southern_zone,General (all zones)
Crossandra,General (all zones),Ornamental Plants,22.0,32.0,6.0,7.5,,True,False,central_zone,General (all zones)
Crossandra,General (all zones),Ornamental Plants,22.0,32.0,6.0,7.5,,True,False,northern_zone,General (all zones)
Crossandra,General (all zones),Ornamental Plants,22.0,32.0,6.0,7.5,,True,False,high_ranges,General (all zones)
Cucumber and oriental pickling melon,Coastal Plain,Cucurbitaceous Vegetables,24.0,33.0,5.0,6.5,January-March; September-December,False,False,coastal_zone,Coastal Plain
Cucumber and oriental pickling melon,General (all zones),Cucurbitaceous Vegetables,22.0,32.0,5.0,6.5,January-March | September-December,False,False,coastal_zone,General (all zones)
Cucumber and oriental pickling melon,General (all zones),Cucurbitaceous Vegetables,22.0,32.0,5.0,6.5,January-March | September-December,False,False,southern_zone,General (all zones)
Cucumber and oriental pickling melon,General (all zones),Cucurbitaceous Vegetables,22.0,32.0,5.0,6.5,January-March | September-December,False,False,central_zone,General (all zones)
Cucumber and oriental pickling melon,General (all zones),Cucurbitaceous Vegetables,22.0,32.0,5.0,6.5,January-March | September-December,False,False,northern_zone,General (all zones)
Cucumber and oriental pickling melon,General (all zones),Cucurbitaceous Vegetables,22.0,32.0,5.0,6.5,January-March | September-December,False,False,high_ranges,General (all zones)
Daincha,General (all zones),Green Manure Crops,22.0,32.0,5.0,6.5,Incorporated about 8-10 weeks after sowing (S. aculeata),False,False,coastal_zone,General (all zones)
Daincha,General (all zones),Green Manure Crops,22.0,32.0,5.0,6.5,Incorporated about 8-10 weeks after sowing (S. aculeata),False,False,southern_zone,General (all zones)
Daincha,General (all zones),Green Manure Crops,22.0,32.0,5.0,6.5,Incorporated about 8-10 weeks after sowing (S. aculeata),False,False,central_zone,General (all zones)
Daincha,General (all zones),Green Manure Crops,22.0,32.0,5.0,6.5,Incorporated about 8-10 weeks after sowing (S. aculeata),False,False,northern_zone,General (all zones)
Daincha,General (all zones),Green Manure Crops,22.0,32.0,5.0,6.5,Incorporated about 8-10 weeks after sowing (S. aculeata),False,False,high_ranges,General (all zones)
Danthappala,General (all zones),Medicinal and Aromatic Plants,22.0,32.0,5.0,6.5,General,False,False,coastal_zone,General (all zones)
Danthappala,General (all zones),Medicinal and Aromatic Plants,22.0,32.0,5.0,6.5,General,False,False,southern_zone,General (all zones)
Danthappala,General (all zones),Medicinal and Aromatic Plants,22.0,32.0,5.0,6.5,General,False,False,central_zone,General (all zones)
Danthappala,General (all zones),Medicinal and Aromatic Plants,22.0,32.0,5.0,6.5,General,False,False,northern_zone,General (all zones)
Danthappala,General (all zones),Medicinal and Aromatic Plants,22.0,32.0,5.0,6.5,General,False,False,high_ranges,General (all zones)
Elephant foot yam,General (all zones),Tubers,22.0,32.0,3.5,6.5,February-March,False,False,coastal_zone,General (all zones)
Elephant foot yam,General (all zones),Tubers,22.0,32.0,3.5,6.5,February-March,False,False,southern_zone,General (all zones)
Elephant foot yam,General (all zones),Tubers,22.0,32.0,3.5,6.5,February-March,False,False,central_zone,General (all zones)
Elephant foot yam,General (all zones),Tubers,22.0,32.0,3.5,6.5,February-March,False,False,northern_zone,General (all zones)
Elephant foot yam,General (all zones),Tubers,22.0,32.0,3.5,6.5,February-March,False,False,high_ranges,General (all zones)
Eucalyptus,General (all zones),Medicinal and Aromatic Plants,22.0,32.0,5.0,6.5,General (planted with onset of SW monsoon),False,False,coastal_zone,General (all zones)
Eucalyptus,General (all zones),Medicinal and Aromatic Plants,22.0,32.0,5.0,6.5,General (planted with onset of SW monsoon),False,False,southern_zone,General (all zones)
Eucalyptus,General (all zones),Medicinal and Aromatic Plants,22.0,32.0,5.0,6.5,General (planted with onset of SW monsoon),False,False,central_zone,General (all zones)
Eucalyptus,General (all zones),Medicinal and Aromatic Plants,22.0,32.0,5.0,6.5,General (planted with onset of SW monsoon),False,False,northern_zone,General (all zones)
Eucalyptus,General (all zones),Medicinal and Aromatic Plants,22.0,32.0,5.0,6.5,General (planted with onset of SW monsoon),False,False,high_ranges,General (all zones)
Eucalyptus,Midland Laterites,Agroforestry,23.0,32.0,5.0,6.5,Beginning of rains (planting),False,False,northern_zone,Midland Laterites
Eucalyptus,Midland Laterites,Agroforestry,23.0,32.0,5.0,6.5,Beginning of rains (planting),False,False,central_zone,Midland Laterites
Eucalyptus,Midland Laterites,Agroforestry,23.0,32.0,5.0,6.5,Beginning of rains (planting),False,False,southern_zone,Midland Laterites
Fodder cowpea,General (all zones),Fodder Crops,23.0,31.0,5.0,6.5,Rainfed crop during May; raised as summer crop in rice fallows in Kerala; can be grown in any month with irrigation facilities,True,True,coastal_zone,General (all zones)
Fodder cowpea,General (all zones),Fodder Crops,23.0,31.0,5.0,6.5,Rainfed crop during May; raised as summer crop in rice fallows in Kerala; can be grown in any month with irrigation facilities,True,True,southern_zone,General (all zones)
Fodder cowpea,General (all zones),Fodder Crops,23.0,31.0,5.0,6.5,Rainfed crop during May; raised as summer crop in rice fallows in Kerala; can be grown in any month with irrigation facilities,True,True,central_zone,General (all zones)
Fodder cowpea,General (all zones),Fodder Crops,23.0,31.0,5.0,6.5,Rainfed crop during May; raised as summer crop in rice fallows in Kerala; can be grown in any month with irrigation facilities,True,True,northern_zone,General (all zones)
Fodder cowpea,General (all zones),Fodder Crops,23.0,31.0,5.0,6.5,Rainfed crop during May; raised as summer crop in rice fallows in Kerala; can be grown in any month with irrigation facilities,True,True,high_ranges,General (all zones)
Fodder maize,General (all zones),Fodder Crops,22.0,32.0,5.0,6.5,"Last week of June to second week of July, and September to October; can be raised throughout the year where irrigation facilities are available",False,False,coastal_zone,General (all zones)
Fodder maize,General (all zones),Fodder Crops,22.0,32.0,5.0,6.5,"Last week of June to second week of July, and September to October; can be raised throughout the year where irrigation facilities are available",False,False,southern_zone,General (all zones)
Fodder maize,General (all zones),Fodder Crops,22.0,32.0,5.0,6.5,"Last week of June to second week of July, and September to October; can be raised throughout the year where irrigation facilities are available",False,False,central_zone,General (all zones)
Fodder maize,General (all zones),Fodder Crops,22.0,32.0,5.0,6.5,"Last week of June to second week of July, and September to October; can be raised throughout the year where irrigation facilities are available",False,False,northern_zone,General (all zones)
Fodder maize,General (all zones),Fodder Crops,22.0,32.0,5.0,6.5,"Last week of June to second week of July, and September to October; can be raised throughout the year where irrigation facilities are available",False,False,high_ranges,General (all zones)
Fodder sorghum,General (all zones),Fodder Crops,22.0,32.0,5.0,6.5,Can be raised during both monsoons,False,False,coastal_zone,General (all zones)
Fodder sorghum,General (all zones),Fodder Crops,22.0,32.0,5.0,6.5,Can be raised during both monsoons,False,False,southern_zone,General (all zones)
Fodder sorghum,General (all zones),Fodder Crops,22.0,32.0,5.0,6.5,Can be raised during both monsoons,False,False,central_zone,General (all zones)
Fodder sorghum,General (all zones),Fodder Crops,22.0,32.0,5.0,6.5,Can be raised during both monsoons,False,False,northern_zone,General (all zones)
Fodder sorghum,General (all zones),Fodder Crops,22.0,32.0,5.0,6.5,Can be raised during both monsoons,False,False,high_ranges,General (all zones)
French bean,High Hills,Pulses,12.0,25.0,5.0,6.5,"Throughout the year (high ranges,  elevation above 1000 m)",False,False,high_ranges,High Hills
Gamba grass,General (all zones),Fodder Crops,22.0,32.0,5.0,6.5,General,False,False,coastal_zone,General (all zones)
Gamba grass,General (all zones),Fodder Crops,22.0,32.0,5.0,6.5,General,False,False,southern_zone,General (all zones)
Gamba grass,General (all zones),Fodder Crops,22.0,32.0,5.0,6.5,General,False,False,central_zone,General (all zones)
Gamba grass,General (all zones),Fodder Crops,22.0,32.0,5.0,6.5,General,False,False,northern_zone,General (all zones)
Gamba grass,General (all zones),Fodder Crops,22.0,32.0,5.0,6.5,General,False,False,high_ranges,General (all zones)
Garlic,High Hills,Cool Season Vegetables,12.0,25.0,5.2,7.0,April-May | October-November,False,False,high_ranges,High Hills
Ginger,Midland Laterites,Spices and Condiments,23.0,32.0,5.0,6.5,"First fortnight of April, after receipt of pre-monsoon showers (rainfed) | Middle of February (irrigated, for vegetable ginger)",False,False,northern_zone,Midland Laterites
Ginger,Midland Laterites,Spices and Condiments,23.0,32.0,5.0,6.5,"First fortnight of April, after receipt of pre-monsoon showers (rainfed) | Middle of February (irrigated, for vegetable ginger)",False,False,central_zone,Midland Laterites
Ginger,Midland Laterites,Spices and Condiments,23.0,32.0,5.0,6.5,"First fortnight of April, after receipt of pre-monsoon showers (rainfed) | Middle of February (irrigated, for vegetable ginger)",False,False,southern_zone,Midland Laterites
Gladiolus,General (all zones),Ornamental Plants,22.0,32.0,5.5,6.5,September-November,True,False,coastal_zone,General (all zones)
Gladiolus,General (all zones),Ornamental Plants,22.0,32.0,5.5,6.5,September-November,True,False,southern_zone,General (all zones)
Gladiolus,General (all zones),Ornamental Plants,22.0,32.0,5.5,6.5,September-November,True,False,central_zone,General (all zones)
Gladiolus,General (all zones),Ornamental Plants,22.0,32.0,5.5,6.5,September-November,True,False,northern_zone,General (all zones)
Gladiolus,General (all zones),Ornamental Plants,22.0,32.0,5.5,6.5,September-November,True,False,high_ranges,General (all zones)
Gliricidia,General (all zones),Green Leaf Manure Crops,22.0,32.0,5.0,6.5,General,False,False,coastal_zone,General (all zones)
Gliricidia,General (all zones),Green Leaf Manure Crops,22.0,32.0,5.0,6.5,General,False,False,southern_zone,General (all zones)
Gliricidia,General (all zones),Green Leaf Manure Crops,22.0,32.0,5.0,6.5,General,False,False,central_zone,General (all zones)
Gliricidia,General (all zones),Green Leaf Manure Crops,22.0,32.0,5.0,6.5,General,False,False,northern_zone,General (all zones)
Gliricidia,General (all zones),Green Leaf Manure Crops,22.0,32.0,5.0,6.5,General,False,False,high_ranges,General (all zones)
Greater yam,General (all zones),Tubers,26.0,34.0,3.5,6.5,March-April,False,True,coastal_zone,General (all zones)
Greater yam,General (all zones),Tubers,26.0,34.0,3.5,6.5,March-April,False,True,southern_zone,General (all zones)
Greater yam,General (all zones),Tubers,26.0,34.0,3.5,6.5,March-April,False,True,central_zone,General (all zones)
Greater yam,General (all zones),Tubers,26.0,34.0,3.5,6.5,March-April,False,True,northern_zone,General (all zones)
Greater yam,General (all zones),Tubers,26.0,34.0,3.5,6.5,March-April,False,True,high_ranges,General (all zones)
Green gram,General (all zones),Pulses,22.0,32.0,5.0,6.5,Rice fallow (after first or second paddy crop),False,False,coastal_zone,General (all zones)
Green gram,General (all zones),Pulses,22.0,32.0,5.0,6.5,Rice fallow (after first or second paddy crop),False,False,southern_zone,General (all zones)
Green gram,General (all zones),Pulses,22.0,32.0,5.0,6.5,Rice fallow (after first or second paddy crop),False,False,central_zone,General (all zones)
Green gram,General (all zones),Pulses,22.0,32.0,5.0,6.5,Rice fallow (after first or second paddy crop),False,False,northern_zone,General (all zones)
Green gram,General (all zones),Pulses,22.0,32.0,5.0,6.5,Rice fallow (after first or second paddy crop),False,False,high_ranges,General (all zones)
Green pea,High Hills,Pulses,12.0,25.0,5.0,6.5,Rabi (October-November),False,False,high_ranges,High Hills
